issue_key,project,issue_type,title,description,actual_story_points,predicted_story_points,confidence,complex_flag,subtask_count,subtask_points_sum,subtask_titles,subtasks_json,reasoning,source,rag_story_points,rag_raw_average,rag_confidence,no_rag_fallback,similar_tickets_json
TIMOB-26648,The Titanium SDK ,Improvement,Windows: ability to override global functions,"Relates to https://github.com/<USER>HAL/pull/86 , https://github.com/<USER>titanium-mobile-mocha-suite/blob/master/Resources/timers.test.js#L170-L176 and https://github.com/<USER>titanium_mobile/blob/master/common/Resources/ti.internal/extensions/binding.js    We already modified this behavior on iOS to allow to override global functions like `setTimeout`, which is typical of an environment like Node and is assumed by some of the popular JS testing frameworks.    I also ran into issues in overriding the standard require function in an effort to introduce cross-platform JS implementations of node-compatible """"""""core"""""""" modules.    iOS PR: <USER>titanium_mobile#10155  unit tests we're skipping on Windows due to this        Expected: `Overridden require` should be shown before requiring files.",3,5,0.2,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves modifying platform-specific behavior (Windows) similar to what was done on iOS for global functions like setTimeout and require. The scope is focused on a single feature change with clear references to existing code changes, but it's not trivial due to OS differences.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
CLOV-1431,Atlassian Clover,Bug,JDK8 sources fail to compile when instrumented by Clover,"See the attached comparison of original and instrumented code:    [^unicode_decoding_error.png]    A problem is as follows:   * Clover has a UnicodeDecodingReader class which translates 6-letter character sequences """"""""\uNNNN"""""""" into a single UTF16 character   * this is used to correctly tokenize code identifiers (IDENT) written in non-ascii characters (a variable with German umlaut for instance)    In this specific example, some """"""""\uNNNN"""""""" sequences were translated inside comments, and some characters were """"""""swallowed"""""""". So for instance a fragment:        ends with """"""""java: illegal unicode escape"""""""".    Related issues:   * CLOV-1305 - syntax highlighting problem   * CLOV-1131 - Eclipse/IDEA editors get out of sync",3,3,0.2,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This issue involves a code instrumentation change affecting identifier parsing in Java, but the root problem is confined to a single class and its usage within JDK8 sources. The scope is limited to fixing or validating the UnicodeDecodingReader logic without impacting unrelated features like syntax highlighting.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-13583,Lsstcorp Data management,Story,Strategize DMTN upload to Docushare,Propose plan for handling DM tech notes in docushare.    There are a number of issues:    * Generating a PDF from rst tech note  * Allocating numbers in docushare.,5,3,0.2,False,0,0,,[],No similar tickets found in the vector store; estimate is based on ticket details only. The task involves two main but distinct actions: generating a PDF from an RST file and assigning appropriate document numbers in Docushare. Both are straightforward technical steps without significant complexity or deep dependencies.,llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-22741,Lsstcorp Data management,Story,Remove ap_association subtasks from ap_pipe. Change to single DiaPipelineTask subtask.,"Now that the new Gen3 subtask is created, remove the previously directly used ap_association subtasks from ap_pipe and replace with a DiaPipelineTask initialized as a subtask.",5,5,0.45,True,3,5, |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. The task involves removing multiple existing subtasks (ap_association) and replacing them with a single new type (DiaPipelineTask), which is a moderate amount of work but not overly complex.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MDL-40039,Moodle,Sub-task,Add alternative to contextid for core_files_external::upload,"Add alternative to contextid for core_files_external::upload, contextid shouldn't be a required field as per the discussion on MDL-40037",5,2,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a small enhancement to an existing upload endpoint, adding one new optional parameter. The scope is limited to modifying an API field and does not involve major new features or significant complexity.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MULE-11360,Mule,Bug,Missing definition parser for parameter @Content of type InputStream,Got this error:        When deploying an application which uses an @Content parameter of type InputStream.  The code for reproducing the failing test is [here|https://github.com/fbarrios/hello-world-connector-4.x/tree/6991a614e14db32565505778185276b203574806].    Changing the parameter type to Object and then casting as InputStream fixes the error:  https://github.com/fbarrios/hello-world-connector-4.x/commit/d90f29c0214162e706fb2ad79865d639ce443fc1,5,2,0.3,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a bug related to parameter type handling in an API, likely involving simple configuration or mapping changes rather than complex refactoring.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-24096,Lsstcorp Data management,Story,June 2020 PM Planning,Planning for the June 2020 PM. Plan for PM will be linked to the maintenance story for the month  This ticket had been created automatically Primavera ID: None,5,3,0.4,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a planning ticket focused on preparing the monthly PM, which involves coordinating tasks and resources but does not represent complex implementation work. The scope is moderate and fits within a few key activities.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-23366,Lsstcorp Data management,Story,Rework functor tests to test specific input/output.,Currently tests for base Functor functionality are spread within tests of specific functors. This ticket will create tests for the base functionality.,5,3,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The task involves refactoring existing test code to isolate base Functor logic, which is a moderate amount of work involving code extraction and new test setup.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-19625,Lsstcorp Data management,Story,Fit covariance-based ellipse parameters in MultiProFit,"MultiProFit currently fits ellipse shapes using the major axis, axis ratio, position angle parameterization. While easily understood, the position angle is problematic - it is unconstrained for near-circular ellipses and has periodic boundary conditions. This ticket will switch to fitting sigma_x, sigma_y and rho from the covariance matrix [[sigma_x**2, rho*sigma_x*sigma_y], [rho*sigma_x*sigma_y, sigma_y**2]], which is well-behaved and has reasonable limits of sigma_x, sigma_y >= 0 and -1 <= rho <= 1.",5,5,0.45,True,3,5, |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. The task involves a fundamental change in parameterization for ellipse fitting, improving numerical stability and removing issues with the position angle for near-circular ellipses. The work is primarily about implementing a new approach using covariance matrix parameters (sigma_x, sigma_y, rho), which is a moderate complexity improvement rather than a major rewrite.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TISTUD-8020,Appcelerator Studio,Bug,"New android NDK """"r11"""" is not detected by appc studio due to missing """"ndk-gdb""""","h5.Steps to reproduce:  1. Download the new NDK from here : http://developer.android.com/ndk/downloads/index.html.  2. In studio preferences go to Studio/Android.  3. Set the NDK path to new NDK r11.    h5.Actual Results:  1. Studio does not detect the NDK because it can't find """"""""ndk-gdb"""""""" inside the root NDK folder.  2. Google has removed """"""""ndk-gdb"""""""" in favour """"""""ndk-gdb.py"""""""" which is mentioned in the release notes here: http://developer.android.com/ndk/downloads/index.html.    h5.Expected Results:  1. Studio should detect the new NDK """"""""r11"""""""".",5,2,0.3,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a configuration issue affecting build tool integration, not complex implementation changes. The problem lies in missing support files required by the IDE to detect the NDK version, which is a simple setup mistake.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MDL-42332,Moodle,Task,Automate MDLQA-5260 and MDLQA-5261 - A badge can be awarded based on activity and course completion.,"As described in MDLQA-5060 and MDLQA-5261, a badge can be awarded based on activity and course completion.    Both can be joined in the same feature file using scenarios and a background section",5,5,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This ticket involves implementing badge logic that combines two distinct criteria (activity and course completion) into a single feature, requiring moderate development effort but not extensive complexity.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MESOS-4625,Apache Mesos,Task,Implement Nvidia GPU isolation w/o filesystem isolation enabled.,"The Nvidia GPU isolator will need to use the device cgroup to restrict access to GPU resources, and will need to recover this information after agent failover. For now this will require that the operator specifies the GPU devices via a flag.  To handle filesystem isolation requires that we provide mechanisms for operators to inject volumes with the necessary libraries into all containers using GPU resources, we'll tackle this in a separate ticket.",5,5,0.45,True,4,8, |  |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 3, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. The task involves implementing resource isolation for Nvidia GPUs using device cgroups, which is a moderate complexity feature requiring careful handling of process and resource limits. The scope focuses on core cgroup integration rather than full container filesystem management, which is deferred to another ticket.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
XD-2703,Spring XD,Story,Create Sqoop example,"As a developer, I'd like to build batch sample using _Sqoop_ so that we can demonstrate some of the capabilities.  *Use cases to consider:* * JDBC to HDFS * HDFS to JDBC",8,5,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This ticket involves creating a sample batch integration using Sqoop, covering two main use cases (JDBC to HDFS and HDFS to JDBC). The scope is moderate in complexity but does not require extensive deep technical work or major architecture changes.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-2253,Lsstcorp Data management,Story,add third-party package builds for ngmix dependencies,"In addition to numpy and scipy, ngmix depends on the emcee and statsmodel packages.  While it can build without them, we probably want the full functionality.  I also see some undeclared dependencies on the """"""""esutil"""""""" and """"""""fitsio"""""""" packages (all from esheldon's GitHub), and there may be a few more dependencies on some of his own packages.    This issue includes creating a third-party build for ngmix itself.",8,5,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The ticket involves adding support for building ngmix with its third-party dependencies (emcee, statsmodel) and potentially integrating undeclared packages like esutil and fitsio from esheldon's ecosystem. This requires implementing dependency detection and integration, which is a moderate amount of work but not overly complex.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TIMOB-24830,The Titanium SDK ,Bug,iOS: Cache module after the first require() call (regression to 5.x),"After adding NodeJS style require we have a regression with huge performance issue. Previously all modules were required() only once. Now every module including Alloy models, controllers, and widgets are looking for a lot of places on each require call.      simple replace of this code in KrollBridge.m    {code:objc}  else if ([path hasPrefix:@""""""""/""""""""]) {    module = [self loadAsFileOrDirectory:[[path substringFromIndex:1] stringByStandardizingPath] withContext:context];    if (module) {      return module;    }  }      makes an application ten times more responsive in case you have a lot Alloy.createModel or Alloy.createController.    and rid out logs like:",8,2,0.15,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a regression fix involving a simple code change to improve performance by limiting module loading to one require() per call, which should be a straightforward code improvement.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-4213,Lsstcorp Data management,Story,Rerun tests of DM-1135 with a larger number of galaxies,"As a result of the new error estimation, it became apparent that a larger number of sample galaxies were required in DM-1135.  This is an expansion of that test to a larger number of galaxies.  Since the original  great3 tests had about 2 million galaxies, we should be able to do these test reasonably well with the 6 million galaxy pool created in DM-1135.  However, the measurements need to be rerun in some cases, and the error analysis done again.",8,8,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves expanding an existing test by increasing the number of galaxies from ~2M to 6M, which is a moderate increase in scope but not an extreme one. The main work includes rerunning tests and updating error analysis, both of which are standard for such expansions.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
USERGRID-772,Apache Usergrid,Story,Characterize the performance of 2.1,"We need to characterize the performance of 2.1.  This will involve using:  - Varying numbers of tomcats -- we can start with 20 and progressively add more into a load balancer to see the performance impact - Varying ES cluster size - starting with 6 and going up to 20 -- we can start with 20 nodes and only have the indexes targeted to a subset - Varying ES bucket/shard counts - starting with 10 - Varying Cassandra sizes - starting with 6 and going up to 12  General approach should be: 1) Start with 2 tomcats, 6 ES and 6 C* 2) Add +2 Tomcats iteratively until the performance starts to not increase (implying that either ES or C* is the limiting factor) 3) Add +3 ES nodes and test again.  Document impact. 4) Add +3 C* nodes, remove -3 ES nodes and test again.  Document impact. 5) Add +3 C* nodes and +3 ES nodes and test again.  Document impact. 6) Add +2 Tomcats and see the slope of the TPS graph 7) Add +3 C* - (now at 12) and test again 8) Test iteratively with +2 Tomcats until performance plateaus, up to 20 Tomcats",8,13,0.3,True,5,24, |  |  |  | ,"[{""title"": """", ""story_points"": 5, ""reasoning"": """"}, {""title"": """", ""story_points"": 8, ""reasoning"": """"}, {""title"": """", ""story_points"": 3, ""reasoning"": """"}, {""title"": """", ""story_points"": 5, ""reasoning"": """"}, {""title"": """", ""story_points"": 3, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. This task involves multiple performance tuning scenarios across three systems (Tomcat, ES, Cassandra), requiring iterative testing and analysis of scaling impacts. The scope includes configuring, running, and interpreting several load tests under different configurations, which spans more than a single user story but is focused on characterizing system behavior rather than building new features.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MULE-9769,Mule,Enhancement Request,ExtensionModel should say where is dynamic metadata supported,It should be possible by just looking at the ExtensionModel to know  which operation parameters support dynamic metadata and which operation have dynamic return types,8,3,0.4,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a design/analysis task requiring evaluation of the current ExtensionModel documentation to identify support for dynamic metadata in operation parameters and return types, but no implementation work or code changes are needed.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-17691,Lsstcorp Data management,Story,remove antlr2 from qserv,"Remove all the use of Antlr2 in qserv, including tokens, the build system, and the eups package file.",8,5,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves removing multiple dependencies on antlr2 across code, build files, and packaging, which is a moderate amount of work but not overly complex.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
NEXUS-16545,Sonatype Nexus,Bug,NXRM 3 Yum Metadata Generation takes forever,"We recently migrated completely from nexus2 to nexus3, now that it has full yum support (hosted). Recently, we noticed that when we were doing our rpm builds/uploads, that when we would deploy new instances, we were not seeing the expected artifacts on the machines. I dug into this a bit and observed the following:        ==========    =========  In both of these cases, regenerating the metadata is taking 15 minutes.  That is a major detriment and will cause inefficiencies for developers, slowing down a company's ability to handle CI/CD",8,8,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The issue involves lengthy yum metadata generation which impacts CI/CD efficiency, indicating significant effort to diagnose and resolve. The scope is about performance degradation due to a new feature in Nexus 3. This requires fixing the underlying cause of slow metadata generation.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-20249,Lsstcorp Data management,Bug,Table filter shows 'null' in the column category but fails to filter,Trying to filter empty string in column 'wavelength' og the HiPS selection table but it doesn't work. The filter proposed 'null' doesn't apply.   I had 2 issues:   - filter category name 'null' should be replaced with ' ' or 'EMPTY' (??)   - what exactly is the filter to applay to the column to filter out the empty string?    [https://jira.ipac.caltech.edu/browse/FIREFLY-49],8,2,0.3,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This issue involves a UI filter not functioning as expected for empty strings in the 'wavelength' column, which is a moderate complexity bug affecting usability but not major architecture or data migration.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
INDY-979,Hyperledger Indy Node,Task,[Refactor] Apply state machine to 3PC Actor,"replica.py contains lots of different logic for processing of all 3PC messages, Checkpoints, parts of view change, etc.  Break the monolith.    In particular, create 3PC Actor and apply state machine to it  See https://docs.google.com/document/d/1qDfyb6ALqvf7Cwrnmk0RUmyVbM2Znd7urey-8B21j6o/edit#heading=h.myn1swcdi79r    The code may live separately. Full integration and replacement of Replica can be done in another task.",8,13,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. Refactoring a monolithic replica.py into a dedicated 3PC Actor with an internal state machine involves significant structural changes and the introduction of new control flow logic, which is more complex than simple bug fixes or small enhancements.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-8498,Lsstcorp Data management,Story,Homogenize level of detail and style in LDM-151 Algorithmic Components,"Even after DM-8497, there will still be significant differences in subsections of the Algorithmic Components sections written by different authors, in both the level of detail and the degree to which a baseline algorithm is assumed.   These will need to be made consistent.    This first requires agreement between stakeholders ([~<USER>, [~<USER>, [~<USER>, [~<USER>, [~<USER>) on what the desired style should be.",13,5,0.4,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves standardizing writing quality and consistency across multiple sections, which typically requires moderate effort but is not overly complex. The work mainly focuses on aligning style and detail with agreed standards rather than building new features.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-11126,Lsstcorp Data management,Story,Improve Mariadb configuration process for k8s,Using off the shelf MariaDB container will impact Qserv configuration. Indeed:  - sciSQL shared library  - database directory  - configuration files  need to be available in MariaDB container.,13,3,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The ticket focuses on improving the MariaDB configuration process for Kubernetes by ensuring required assets are available in the container. The scope is primarily about adjusting deployment and volume configurations, not complex new features or major refactoring. This aligns with a moderate effort level.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MDL-43864,Moodle,Bug,Add atto plugin to prevent automatic linking.,This is a feature in tinyMCE 3 - so I guess we need it.     Can we disable it by default please?,13,2,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This is a configuration change for an existing plugin (atto) to modify a tinyMCE setting, which is a relatively simple adjustment.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-12078,Lsstcorp Data management,Story,Build thread manager to monitor consumer thread heath in devices.,"This needed enhancement addresses the critical case that occurs when a consumer thread throws an exception and effectively dies. Now the death of a thread is detected and restarted. In addition, thread cleanup is now handled by events maintained in the thread manager.",13,5,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The task involves adding a new monitoring system for consumer threads, which is a moderate enhancement requiring some development effort but not an overly complex integration. The work focuses on exception handling and thread lifecycle management.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TIMOB-27685,The Titanium SDK ,Improvement,Android: Update hyperloop module to support gradle dependencies,"*Summary:*  In Titanium 9.0.0, we will be changing the Android app build system from """"""""ant"""""""" to """"""""gradle"""""""". This will be a breaking-change that will require the hyperloop module to change how it hooks into the build. But this is also a good opportunity to support gradle's """"""""dependencies"""""""" feature which allows the hyperloop user to reference dependencies via their maven {{<groupId>:<libraryName>:<version>}} references.    *Recommended Solution:*  Add support for an optional """"""""build.gradle"""""""" file to the following Titanium app project directory...  {{./platform/android/build.gradle}}    The file can then reference dependences like this...  {code:groovy}  repositories {   google()   jcenter()  }    dependencies {   implementation 'com.google.android.gms:play-services-<USER>18.3.0'  }  {code}    *Note:*  This feature depend on [TIMOB-19300] to be completed first.",13,5,0.3,True,3,5, |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. This is an internal build system update that adds support for Gradle dependencies in the hyperloop module, but does not introduce major new features or UI changes. The scope involves modifying build integration and adding dependency resolution logic.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-23576,Lsstcorp Data management,Story,Create ci_lsst variant for gen3,Once DM-21212 is completed we need to demonstrate that we can process LSST data. The simplest way to do this is to create a gen3 version of ci_lsst using pipetask.,13,2,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves creating a new data processing variant based on an existing pipeline, which is a moderate amount of work but not complex. The scope is limited to configuring and running the gen3 version of ci_lsst using pipetask.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-20495,Lsstcorp Data management,Story,DAX imgserv should have resource limits set,"So in looking at -int with the Jenkins failure, Josh thinks that the running out of memory issue might be on another service running on the same node as the Jenkins failure.  He also noticed that the DAX services aren't setting resource limits in kubernetes to help limit and restrict the resource usage, specifically the memory usage.  We should add this.  I'm going to make a duplicate issue for the TAP service part of this.",13,5,0.45,True,3,5, |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. This ticket involves configuring Kubernetes resource limits for DAX imgserv to control memory usage, a moderate technical change that impacts stability but isn't overly complex or extensive.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-3462,Lsstcorp Data management,Story,Make obs_decam handle raw data,"The current obs_decam expects instrument calibrated data from the community pipeline, i.e. it  requires matching instcal (Instrument Calibrated), dqmask (the associated mask file), and wtmap (weight map) data from the same visit.  This issue is to add functionality so that raw DECam images can be ingested into registry and retrieved by the data butler.     Practically, this will create new or expand existing sub-classes of CameraMapper and IngestTask.        A brief summary of changes:  - The unit test getRaw.py is updated and should pass, with DM-3196     - Working testdata_decam for the unit test is currently at lsst-dev /lsst8/testdata_decam and https://uofi.box.com/testdata-decam  - DecamInstcalMapper is renamed to DecamMapper, to reflect that Butler can also get """"""""raw"""""""" now besides """"""""instcal"""""""". Please update _mapper in your data repositories.  - To create a registry for raw data, run    - The default filetype is """"""""instcal"""""""" for ingestImagesDecam.py, so previous use for instcal stays.",13,5,0.45,True,3,5, |  | ,"[{""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. This task involves modifying existing data ingestion code to support raw DECam images in addition to calibrated ones, which is a moderate complexity change but does not require major new architecture or deep integration work.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TISTUD-2276,Appcelerator Studio,Story,Support adding modules with no version specified,"Titanium SDK added a feature that will default to the latest module version if none is specified int he tiapp.xml (TIMOB-7973). When specifying a module, we should default to no version (use latest). This will enable users to more easily update modules without having to modify the tiapp.xml",13,3,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. The ticket involves a single feature enhancement in Titanium SDK, which is a moderate scope change requiring code updates and testing. There are no complex integrations or major system-wide impacts implied by the description.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TIMOB-26957,The Titanium SDK ,Improvement,Android: Update V8 runtime to 7.3.492.26,- Upgrade V8 to the latest stable version {{7.3.492.26}}  - Includes snapshot support  - Maintain backwards compatibility,13,2,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. Upgrading the V8 runtime is a standard maintenance task that typically requires minimal new development effort. The scope focuses on configuration and testing rather than implementing major features. Since compatibility with existing code must be maintained, the work is straightforward.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MULE-7003,Mule,Enhancement Request,Add support for EE's Batch Module,Implement a new module that allows processing of large data sets at a record level. Specification available in issue DI-4 (http://corp.wiki.mulesource.com/display/WP/Batch+Module),21,5,0.45,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task requires building a new module for batch processing, which is a moderate scope involving design and implementation but not extremely complex or massive in scale.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-12703,Lsstcorp Data management,Epic,Astrometric bootstrapping in S18,Develop a system of incorporating prior knowledge (e.g. of the boresight) into our astrometric fitting routines.,21,13,0.3,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This epic involves developing a new system for integrating external prior knowledge into complex astrometric fitting processes, which requires significant design and implementation effort beyond standard feature work.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-15972,Lsstcorp Data management,Epic,Planning for December PM,Planning for the preventive maintenance period for December 2018.,21,13,0.45,True,5,17, |  |  |  | ,"[{""title"": """", ""story_points"": 5, ""reasoning"": """"}, {""title"": """", ""story_points"": 5, ""reasoning"": """"}, {""title"": """", ""story_points"": 3, ""reasoning"": """"}, {""title"": """", ""story_points"": 3, ""reasoning"": """"}, {""title"": """", ""story_points"": 1, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. This epic involves comprehensive planning for a full month of preventive maintenance, which typically requires coordinating multiple teams and resources over several weeks. The scope suggests significant effort but is bounded by the defined period rather than ongoing daily work. Given this multi-week planning cycle and cross-functional coordination, a Fibonacci estimate in the higher range (13) is appropriate.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
MDL-17081,Moodle,New Feature,"Implement import/export """"Permissions"""" settings for """"Manage roles"""" tab","Suggest to implement """"""""import / export"""""""" settings for the role """"""""permissions"""""""". See the two proposed solutions (probably only one need to be implemented)... This is particularly useful for larger """"""""enterprise-level"""""""" moodle implementation as we often have staging, testing, and development moodle installations and if we have customized role settings, it is a pain in the butt to manually change all of them one by one (it's a long list of the """"""""Permissions"""""""" for all the newly deployed moodle instances. Thanks!",21,5,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This task involves adding import/export functionality to a specific tab, which is a moderate enhancement requiring some new code and UI changes but not an extremely complex system-wide overhaul.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
TIMOB-20272,The Titanium SDK ,Bug,iOS: Interactive notifications with activationMode background don't work when app is not already in memory,"For interactive notifications to work you have to listen for event 'localnotificationaction' (and/or remotenotificationaction for push notifications). I have an action set to activationMode: Ti.App.iOS.USER_NOTIFICATION_ACTIVATION_MODE_BACKGROUND which should allow execution of some code without launching the app to foreground. This only seems to work when the app is already/still in memory.    Expected behavior would be that it always works even if the app has never been started yet. This works fine with WhatsApp for example. Looking at the ObjC code (mainly in TiApp.m) for this and placing some debug logging here and there I don't see how this can work. The code in TiApp.m triggers the fireevent but at that time the JS part of the app has not fully loaded yet, causing the event to be missed in JS because the listener could not be setup yet.    Another issue that will cause this not to work is that when handling an interactive notification in the background is that the full app is loaded (at least attempted). This will fail because UI interaction is not allowed when in background.    Code in TiApp.m that should handle this:        and",21,3,0.45,True,3,5, |  | ,"[{""title"": """", ""story_points"": 1, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}, {""title"": """", ""story_points"": 2, ""reasoning"": """"}]","No similar tickets found in the vector store; estimate is based on ticket details only. The issue involves a specific notification behavior under background conditions, requiring changes to event handling logic but not an entirely new feature or major refactoring. The root cause appears to be timing and platform restrictions rather than extensive implementation.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-3875,Lsstcorp Data management,Epic,Implement new Wcs classes,"Once a design is accepted implement the new design. This epic covers the replacement of afw:image:wcs with afw:transform/afw:mapping (names currently in flux), but does not involve changes to XYTransform.",21,13,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This epic involves replacing a core image handling class (afw:image:wcs) with new transformation and mapping classes, indicating significant refactoring and new feature implementation. The scope includes multiple components such as class conversion, integration with transforms, and ensuring compatibility with existing systems.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-1878,Lsstcorp Data management,Story,"Collect, understand, and define more use cases",This is an on-going effort. The collected use cases will be posted at confluence page https://confluence.lsstcorp.org/pages/viewpage.action?pageId=41784036.,21,3,0.4,False,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This ticket involves gathering and categorizing use cases, which is a moderate amount of work but not complex in scope. It requires research and documentation rather than deep technical implementation.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
DM-10086,Lsstcorp Data management,Epic,Replace existing usage of XYTransform with the AST backed version,We need to find and replace all instances of {{XYTransform}} and subclasses in use in the stack currently.  This will result in the version of {{XYTransform}} backed by AST (DM-6164) used throughout.,21,13,0.45,True,0,0,,[],"No similar tickets found in the vector store; estimate is based on ticket details only. This epic involves a broad code search and replacement across the stack, which is a significant amount of work requiring careful planning and execution. The scope includes multiple codebases and dependencies due to the widespread usage of XYTransform and its subclasses.",llm:olmo-3-7b-instruct+no-retrieval,,,,True,[]
