issue_key,project,issue_type,title,description,actual_story_points,predicted_story_points,confidence,complex_flag,subtask_count,subtask_points_sum,subtask_titles,subtasks_json,reasoning,source
DNN-6631,DotNetNuke Platform,Story,Extract Site Wizard into a separate Module,h2. Card  The Site Wizard is used for creating child portals or applying site templates to the existing portal. The site wizard is just a thin UI over the top of core portal management APIs.  These APIs will remain part of the core platform.    h2. Conversation      h2. Confirmation,3,5,0.6,False,0,0,,[],"['The estimated story points of 5 are based on the weighted average of 5 similar past tickets, with a weighted average of 3.4.', 'Tickets DNN-6628 and DNN-6618, which both involved extracting modules into separate components, had a weighted average of 3 SP and informed the estimate.', 'Ticket DNN-7470, which involved extracting a similar module, had a higher story point estimate of 5 SP, but a lower similarity score of 0.60, suggesting that the current ticket may be slightly more complex.']",rag+llm:llama-3.1-8b-instant
DM-5402,Lsstcorp Data management,Story,Make cluster deployment scripts more generic and enable ccqserv100...124,These scripts will be improved (i.e. more genericity) and integrated inside Qserv code. Qserv will be deployed on ccqserv100 to ccqserv125,3,21,0.3,True,3,21,Improve cluster deployment scripts | Integrate scripts inside Qserv code | Deploy Qserv on ccqserv100 to ccqserv125,"[{""title"": ""Improve cluster deployment scripts"", ""story_points"": 8, ""reasoning"": ""This subtask involves improving the genericity of the scripts, which is a key aspect of the current ticket.""}, {""title"": ""Integrate scripts inside Qserv code"", ""story_points"": 6, ""reasoning"": ""This subtask involves integrating the improved scripts inside Qserv code, which is a critical part of the current ticket.""}, {""title"": ""Deploy Qserv on ccqserv100 to ccqserv125"", ""story_points"": 7, ""reasoning"": ""This subtask involves deploying Qserv on the specified cluster nodes, which is a significant part of the current ticket.""}]","['Based on the weighted average of 5 similar tickets, the estimated story points are 21.', 'The most similar tickets are DM-1030, DM-4401, DM-2607, and DM-7480, all of which have a similarity score of 0.67-0.69 and a story point count of 21.', 'These tickets involve refactoring and improvements to Qserv code, which is also the case for the current ticket.']",rag+llm:llama-3.1-8b-instant
ALOY-1544,Alloy Framework,Improvement,Add optimizingExeptions option to config.json,This PR make you can skip the file when doing an optimization manually.  There are no reason to optimize js files which doesn't depends on alloy.    Community PR : https://github.com/appcelerator/alloy/pull/818,3,5,0.72,False,0,0,,[],"['The estimate is based on a weighted average of 5 similar past tickets, with a total of 3.8 story points.', 'The most similar tickets were ALOY-1252 (0.81 similarity) and ALOY-1228 (0.68 similarity), both of which had a story point estimate of 3.', 'The current ticket is less complex than ALOY-1287 and ALOY-540, which had a story point estimate of 5, but more complex than ALOY-1351, which had a story point estimate of 3.', 'The description is clear and concise, providing a good understanding of the requirements.']",rag+llm:llama-3.1-8b-instant
DM-27180,Lsstcorp Data management,Bug,NaNs in measurePhotonTransferCurve.py causing failures,"When running the PTC analysis on BOT run 12606, many amps failed to return valid PTC curves.  I traced this to saturated images in the flat pairs, which caused NaNs in the mean/variance values.  When the code runs the _getInitialGoodPoints routine, the medianRatio parameter becomes NaN, and then all points fail.  I was able to fix this by changing the medianRatio from np.median to np.nanmedian, and then the PTC curves ran OK, but then the plotPtc.py routine failed to plot the PTCs.  As a workaround, I just eliminated the saturated flat pairs from the input deck, but long term the code needs to be robust to saturated inputs.  FWIW, I swear that this problem was not there a few weeks ago.",3,5,0.3,False,0,0,,[],"['The estimate is based on a weighted average of 5 similar past tickets, with a RAG-computed story point of 5.', 'Tickets DM-26166 and DM-26067 are similar in scope and complexity, with a total story point of 2, which informed the estimate.', 'Ticket DM-26641 is also similar, but with a higher complexity, which suggests that the current ticket may require more effort.', 'However, the description of the current ticket is clear and concise, which increases our confidence in the estimate.']",rag+llm:llama-3.1-8b-instant
MESOS-5580,Apache Mesos,Task,Implement authn/authz for the network/cni isolator,Currently any framework can launch containers on any CNI network irrespective of its role and principal. We need perform authn/authz in the network/cni isolator (or Master) to make sure that only roles/principals specified by the operator can launch containers on a given network.,3,5,0.46,True,3,5,Implement authn/authz in the network/cni isolator | Integrate authn/authz with the Master | Test authn/authz functionality,"[{""title"": ""Implement authn/authz in the network/cni isolator"", ""story_points"": 3, ""reasoning"": ""This subtask involves implementing the authentication and authorization logic in the network/cni isolator, which is a key component of the overall task.""}, {""title"": ""Integrate authn/authz with the Master"", ""story_points"": 1, ""reasoning"": ""This subtask involves integrating the authn/authz logic with the Master, which will enable the operator to specify roles and principals for each CNI network.""}, {""title"": ""Test authn/authz functionality"", ""story_points"": 1, ""reasoning"": ""This subtask involves testing the authn/authz functionality to ensure that it is working correctly and that only authorized roles and principals can launch containers on a given network.""}]","['The estimated story points of 5 are based on the weighted average of 5 similar past tickets.', 'The most similar tickets were MESOS-5806 (5 SP, similarity 0.66) and MESOS-8100 (5 SP, similarity 0.55), which both had a similar scope and complexity.', 'However, the current ticket is slightly less complex than MESOS-5806, as it does not require the same level of network configuration and isolation.']",rag+llm:llama-3.1-8b-instant
CXX-1321,The Mongo C++ driver,Task,Separate unit tests out into separate executables,"Currently, all bsoncxx tests link against the entire public bsoncxx library.  The same applies for mongocxx tests.    Instead, we should consider separating out our unit tests from our integration tests, and create separate executables for each class being unit tested.  A few pros/cons:  - Pro: we'll have a cleaner way to test non-public functionality when we allow building/testing without static libraries (we currently always build the static library, but this won't be the case when CXX-1257 is resolved).  - Pro: this will encourage maintainers to keep a clean internal dependency tree, since each unit-testable component of both libraries will need to have their dependencies explicitly listed.  - Con: clean builds will take longer, due to additional time spent linking the newly-added executables (possibly additional time re-compiling unit test dependencies, depending on how we implement unit test dependencies in CMake).    In order to do achieve this, we will need to create a new target with common dependencies (e.g. our polyfill libraries) that unit tests can depend on.",3,2,0.64,False,0,0,,[],"['The estimated story points of 2 are based on a weighted average of 5 similar tickets, with the most similar tickets being CXX-1316 (3 SP, similarity 0.70) and CXX-1328 (2 SP, similarity 0.68).', 'The current ticket is slightly more complex than CXX-1328, as it requires creating a new target with common dependencies for unit tests to depend on, whereas CXX-1328 only required modifying existing examples to use installed CMake config files.', 'However, the ticket is less complex than CXX-1316, which required adding tests for multiple installed pkg-config and CMake config files.']",rag+llm:llama-3.1-8b-instant
TIMOB-25220,The Titanium SDK ,Bug,Android: ImageView doesn't accept File,"Summary:  In 6.2.0.RC getFile() returns a FileProxy that can't be shown in an ImageView    *Steps:*  * Create a default Titanium Classic project  * add this code:  {code}    var win = Ti.UI.createWindow({backgroundColor: 'grey'});  var f = Ti.Filesystem.getFile(""""""""assets/images/tab1.png"""""""");  if (f.exists()) {   console.log(""""""""file exists"""""""");   var img = Ti.UI.createImageView({    image: f,    top: 10   });   win.add(img);     var img2 = Ti.UI.createImageView({    image: f.nativePath   });   win.add(img2);  } else {   console.log(""""""""file does not exists at """""""" + f.nativePath);  }  win.open();  {code}    *Output*    6.1.2.GA shows both images:   !612_ga_images.png|thumbnail!     6.2.0.RC only shows one image:   !6_2_0_rc_images.png|thumbnail!   and this error:",3,8,0.4,True,3,8,Investigate the issue in 6.2.0.RC | Identify the change that caused the issue | Develop a fix for the issue,"[{""title"": ""Investigate the issue in 6.2.0.RC"", ""story_points"": 3, ""reasoning"": ""This subtask involves reproducing the issue and understanding its root cause, which is a critical step in resolving the bug.""}, {""title"": ""Identify the change that caused the issue"", ""story_points"": 2, ""reasoning"": ""This subtask requires analyzing the changes made in the 6.2.0.RC version of the Titanium SDK to determine what specifically caused the issue with getFile() returning a FileProxy.""}, {""title"": ""Develop a fix for the issue"", ""story_points"": 3, ""reasoning"": ""This subtask involves implementing a solution to the bug, which may require modifying the getFile() method or adding additional logic to handle FileProxy objects.""}]","['The estimated story points of 8 are based on the weighted average of 5 similar past tickets, with a similarity of 0.69 to TIMOB-20354, which also dealt with image-related methods.', 'The current ticket is slightly more complex than TIMOB-20354, as it involves a bug in a specific version of the Titanium SDK, whereas TIMOB-20354 was a feature request.', 'The other similar past tickets, such as TIMOB-24660 and TIMOB-23115, are less similar due to their different focus areas, but still provide a useful baseline for estimating the complexity of the current ticket.']",rag+llm:llama-3.1-8b-instant
CLOV-1326,Atlassian Clover,Bug,Class loader fails on clover.jar package-info,"Occurs in Bamboo, for instance.",3,2,0.45,False,0,0,,[],"['The estimated story points of 2 are based on a weighted average of 1.9 from 5 similar tickets.', 'The most similar tickets are XD-35 (1 SP, similarity 0.65) and BAM-11956 (1 SP, similarity 0.45), both of which had similar complexity and scope.', 'The current ticket is less complex than BAM-7024 (2 SP, similarity 0.46) and BAM-8213 (1 SP, similarity 0.45), but more complex than BAM-11603 (5 SP, similarity 0.45), which suggests that the estimate of 2 is reasonable.']",rag+llm:llama-3.1-8b-instant
MULE-13460,Mule,Enhancement Request,Add get all keys to actual object store implementation,"Please provide a way to retrieve all keys as in 3.x    Use case:    As a user I want to retrieve a list of objects stored previously using object store.    The idea is to provide an APIKit example to documentation for the RC, as in 3.x and this is the only pending implementation.",3,8,0.3,False,0,0,,[],"['The estimate is based on a weighted average of 5 similar past tickets, with a RAG-computed story point total of 8.', 'Tickets FAB-200 and MULE-13160, both with 8 story points, are the most similar to the current ticket, with similarities of 0.54 and 0.50 respectively.', ""However, the current ticket's description is more detailed than FAB-200 and MULE-13160, suggesting a slightly lower scope than these tickets."", ""Ticket MULE-12432, with 2 story points, is significantly smaller in scope, and is not considered a strong indicator for the current ticket's estimate.""]",rag+llm:llama-3.1-8b-instant
XD-2807,Spring XD,Story,Fix gradle build inconsistencies and leftovers,"The build has some inconsistencies that should be taken care of. Amongst the one I know:  * The UI project is always getting cleaned, for no apparent reason (there might have been one before), thus triggering a rebuild of everything downstream, most notably DIRT * The “exec"""""""" task is not used anymore * Lots of projects are getting the boot plugin applied to them. I'm not sure 100% what that plugin does, but we don't need the repackage bit for example.",3,5,0.3,False,0,0,,[],"['The estimated story points of 5 are based on a weighted average of 5 similar tickets.', 'TISTUD-3245 (8 SP, similarity 0.60) and TIMOB-25587 (5 SP, similarity 0.56) are the most similar tickets, with TISTUD-3245 being the most similar due to its high similarity score.', 'The current ticket is less complex than TISTUD-3245, but more complex than TIMOB-25587, as it involves multiple build inconsistencies and leftovers.']",rag+llm:llama-3.1-8b-instant
DM-20997,Lsstcorp Data management,Story,Attend the LabVIEW Core 3 Training,Attend the LabVIEW core 3 training in CA.,3,5,0.33,False,0,0,,[],"['The estimate is based on a weighted average of 5 similar past tickets.', 'Tickets DM-18869 and DM-18292 are most similar, both requiring travel and training, and have a similar story point count of 5.', 'Ticket DM-14261 is less similar but has a lower story point count of 2, suggesting that the current ticket may require more effort due to its location in CA.']",rag+llm:llama-3.1-8b-instant
XD-330,Spring XD,Story,Retrieve information for a Gauge,"TODO as part of this (see XD-537):   * Get rid of so-called Service layer in analytics project (doesn't do much right now, and logic would better live in the 'Handler' IMO) * Have REST controllers depend on XRepository in all cases",3,3,0.8,False,0,0,,[],"['The estimate is based on 5 similar past tickets with a weighted average of 2.7 story points.', 'Tickets XD-332, XD-331, and XD-329 are highly similar with 3 story points each, indicating a similar scope.', 'Tickets XD-3032 and XD-933 are less similar but still provide a basis for comparison, with 2 story points each.']",rag+llm:llama-3.1-8b-instant
MULE-7949,Mule,Enhancement Request,Upgrade Guava to the v18,Upgrade Guava to the latest version which at the moment of filing this issue is v18,3,5,0.39,False,0,0,,[],"['Based on the weighted average of 5 similar tickets, we estimate this ticket to be around 3.0 story points.', 'The most similar tickets are CONFSERVER-31744 and JRACLOUD-65376, both of which are around 3-5 story points.', 'The current ticket is similar in scope to these tickets, as it involves upgrading a library to a newer version.']",rag+llm:llama-3.1-8b-instant
DM-13481,Lsstcorp Data management,Story,"Refactor and unify CoaddPsf, CoaddBoundedField, and CoaddTransmissionCurve","These components all do similar things but take different approaches to their implementation and public interface, making it hard to share much code between them.   * {{CoaddPsf}} uses an internal {{ExposureCatalog}}, which makes both its persisted and in-memory sizes larger than they need to be, but simplifies its persistence and evaluation code.  {{CoaddBoundedField}} and {{CoaddTransmissionCurve}} (still WIP on DM-12370) use a vector of custom structs to avoid this.   * {{CoaddPsf}} and {{CoaddBoundedField}} have public interfaces that are strongly tied to these implementation choices, while {{CoaddTransmissionCurve's}} implementation is entirely private (even the class itself is hidden behind a factory function).    All three classes should probably use a vector a shared object (not {{ExposureCatalog}}, but also not vectors of custom structs) to consolidate persistence and lookup code.  They should also probably all be hidden behind private factory functions or at least take a consistent approach to this question that does not expose their implementations.",5,8,0.3,True,3,8,"Refactor CoaddPsf to use a vector of shared objects | Refactor CoaddBoundedField and CoaddTransmissionCurve to use a vector of shared objects | Unify public interfaces of CoaddPsf, CoaddBoundedField, and CoaddTransmissionCurve","[{""title"": ""Refactor CoaddPsf to use a vector of shared objects"", ""story_points"": 3, ""reasoning"": ""This subtask involves changing the internal ExposureCatalog to a vector of shared objects, simplifying persistence and evaluation code.""}, {""title"": ""Refactor CoaddBoundedField and CoaddTransmissionCurve to use a vector of shared objects"", ""story_points"": 2, ""reasoning"": ""This subtask involves changing the vector of custom structs to a vector of shared objects, consolidating persistence and lookup code.""}, {""title"": ""Unify public interfaces of CoaddPsf, CoaddBoundedField, and CoaddTransmissionCurve"", ""story_points"": 3, ""reasoning"": ""This subtask involves creating private factory functions or taking a consistent approach to exposing implementation details.""}]","['The estimate is based on a weighted average of 5 similar past tickets, with a RAG-computed story point value of 8.', 'The most similar tickets are DM-21327 (8 SP) and DM-24337 (1 SP), which have a high similarity score of 0.52 and 0.49 respectively.', 'The current ticket is estimated to be more complex than DM-24337, but less complex than DM-21327, as it involves refactoring multiple components with different approaches to implementation and public interface.']",rag+llm:llama-3.1-8b-instant
DM-23059,Lsstcorp Data management,Story,Generate dome software interface document,Generate document to describe the communications interface between low and upper components of the new architecture of the dome control software,5,8,0.4,False,0,0,,[],"['The estimate is based on a weighted average of 5 similar past tickets, with a RAG-computed story point value of 8.', 'The most similar ticket, DM-23291, had a story point value of 8 and a similarity of 0.86, indicating a high degree of similarity in scope.', 'The current ticket is slightly less complex than DM-23291, as it only requires generating a document to describe the communications interface, whereas DM-23291 involved generating a document to describe the communications protocol.', 'The current ticket is also less complex than DM-23204, which had a story point value of 5 and involved describing the detailed content of the interface.']",rag+llm:llama-3.1-8b-instant
MDL-38758,Moodle,Bug,Undefined variable: sillybyrefvar in mod/forum/backup/moodle2/restore_forum_stepslib.php,"While restoring the Moodle Features Demo course from the MOOCH hub to the latest 2.5dev, the last page of the restore displays the following notice:      This is a regression of MDL-30102 that changed the signature of the function:    so that the third parameter is not passed by reference any more. As a consequence, the restore code:    throws the notice as the $sillybyrefvar is not set there.",5,8,0.3,False,0,0,,[],"['The estimated story points of 8 are based on a weighted average of 5 similar past tickets.', 'The most similar past tickets are MDL-67888 (3 SP) and MDL-35032 (8 SP), which deal with Moodle backup and restore issues.', 'The current ticket, MDL- [ticket number], is estimated to be less complex than MDL-34434 (21 SP) and MDL-35024 (5 SP), which are both meta issues collecting deprecated code changes.']",rag+llm:llama-3.1-8b-instant
MULE-10841,Mule,Task,Improve EL API considering feedback,"We need to take into account Achaval's feedback regarding the EL API and make the appropriate modifications. His thoughts:  {quote}  ValidationResult      - Needs to have a list of messages           -  A message has               - severity: Severity (Warning,Error,Info)              - message: String              - location: Location                  - startPosition: Position (line:Int,column:Int,offset:Int)                 - endPosition:Position   Nice to have two factory methods   - createSucessResult   - createErrorResult       Nice to have a factory method with an already existing bindingContext specially to start summing context  BindingContextBuild.builder(bindingContext)    ScriptingException? What type of exception should I throw when it fails the execution.    evaluate(script: String, expectedOutputType: DataType, bindingContext: BindingContext)  For this to work we need to discuss */* what is the menaing of this?? Should it be changed to application/java -- (Pablo K and Pablo LG)  Also need a way to access the mule transformers  {quote}    Seems like we need to:   - provide a better ValidationResult abstraction and a factory (basic factory methods added in (done in MULE-10842))   - provide an exception signature for the evaluate method   - provide a factory method for the binding context considering an existing one (done in MULE-10842)   - handle expectedDataType stuff ourselves (in the ExpressionLanguage instead of the ExpressionExecutor) since we have access to the MuleContext and all transformers (done in MULE-10842)",5,8,0.3,True,4,8,Improve ValidationResult abstraction | Implement exception handling for evaluate method | Provide factory method for binding context | Discuss and implement additional features,"[{""title"": ""Improve ValidationResult abstraction"", ""story_points"": 3, ""reasoning"": ""This subtask involves creating a better ValidationResult abstraction and adding factory methods for creating success and error results.""}, {""title"": ""Implement exception handling for evaluate method"", ""story_points"": 2, ""reasoning"": ""This subtask involves providing an exception signature for the evaluate method and handling expectedDataType stuff ourselves in the ExpressionLanguage.""}, {""title"": ""Provide factory method for binding context"", ""story_points"": 1, ""reasoning"": ""This subtask involves creating a factory method for the binding context considering an existing one.""}, {""title"": ""Discuss and implement additional features"", ""story_points"": 2, ""reasoning"": ""This subtask involves discussing and implementing additional features, such as accessing mule transformers and handling expectedDataType stuff.""}]","['The estimate is based on 5 similar past tickets with an average similarity of 0.66.', 'The most similar tickets are MULE-9371 (8 SP) and MULE-10345 (8 SP), which both have a similar scope and complexity.', 'The current ticket is slightly more complex due to the need to discuss and implement additional features, such as a better ValidationResult abstraction and exception handling.']",rag+llm:llama-3.1-8b-instant
DM-2419,Lsstcorp Data management,Story,Implement authentication mechanism for worker management service,We need some reasonable security for access to new worker management service. It should be lightweight and not depend on complex things that require infrastructure. Something based on a shared secret should be adequate for our immediate needs and likely for the long term.,5,8,0.3,False,0,0,,[],"['The estimated story points of 8 are based on a weighted average of 5 similar tickets, with the top 2 similar tickets being DM-3819 (2 SP) and MULE-8148 (8 SP).', ""The current ticket's description is clear about the requirements for a lightweight authentication mechanism, but it lacks specific details about the implementation."", ""The ticket's similarity to DM-3819 (0.48) suggests that the authentication mechanism may require some infrastructure, but the description does not provide enough information to confirm this.""]",rag+llm:llama-3.1-8b-instant
DM-23792,Lsstcorp Data management,Story,M1M3 Learning,"Learning how M1M3 cell shall operate, difernces from know LBT design. Connect & run simulator.",5,21,0.3,True,4,21,Connect M1M3 cell simulator | Run M1M3 cell simulator | Compare M1M3 cell to LBT design | Document learning process,"[{""title"": ""Connect M1M3 cell simulator"", ""story_points"": 8, ""reasoning"": ""This subtask involves setting up the simulator and connecting it to the M1M3 cell, which is a critical component of the overall learning process.""}, {""title"": ""Run M1M3 cell simulator"", ""story_points"": 5, ""reasoning"": ""This subtask involves running the simulator and testing its functionality, which is a key aspect of the learning process.""}, {""title"": ""Compare M1M3 cell to LBT design"", ""story_points"": 4, ""reasoning"": ""This subtask involves analyzing the differences between the M1M3 cell and the LBT design, which is an important part of the learning process.""}, {""title"": ""Document learning process"", ""story_points"": 4, ""reasoning"": ""This subtask involves documenting the learning process and any key findings or insights, which is an important aspect of knowledge sharing and retention.""}]","['The estimated story points of 21 are based on a weighted average of 5 similar tickets, with the top 2 most similar tickets being DM-24239 and DM-26477, both of which have a similar scope and complexity to the current ticket.', ""The current ticket's description is clear and concise, outlining specific tasks such as connecting and running the simulator, which suggests a moderate level of complexity."", ""However, the ticket's scope appears to be somewhat broader than some of the similar past tickets, which may impact the accuracy of the estimate.""]",rag+llm:llama-3.1-8b-instant
DM-20107,Lsstcorp Data management,Story,Generic Camera Knowledge Transfer,Generic Camera software knowledge transfer with Chris on one of the EAS cameras:   * ZWO ASI 1600mm Pro (mono CMOS sensor),5,13,0.3,False,0,0,,[],"['The estimated story points of 13 are based on a weighted average of 5 similar tickets.', 'The most similar tickets are DM-3909 (21 SP) and DM-8292 (21 SP), which are both large in scope and have a high similarity score.', 'However, the current ticket is smaller in scope compared to DM-3909 and DM-8292, and has a more specific focus on knowledge transfer with Chris.', 'The ticket also has some similarities with DM-12297 (13 SP), which is a planning task with a similar scope.']",rag+llm:llama-3.1-8b-instant
TISTUD-8578,Appcelerator Studio,Bug,SDK: Install Titanium SDK 5.4.0GA - List of SDK's empty and internal error occurred in studio.,"After updating 5.4.0.GA,  titanium SDK drop-down list is empty and showing an error on tiapp.xml overview tab. When trying to reopen the studio it says an internal error occurred during: *Initializing Titanium 360 UI plugin .Could not initialize class java.lang.UNIXProcess*.",5,5,0.49,False,0,0,,[],"['The estimated story points of 5 are based on a weighted average of 5 similar past tickets.', 'TISTUD-2955 and TISTUD-5668 are the most similar tickets, with similarities of 0.71 and 0.69 respectively.', ""Both of these tickets had a higher story point estimate than the current ticket, but the current ticket's description suggests a more complex issue with multiple error messages and a potential issue with Titanium 360 UI plugin.""]",rag+llm:llama-3.1-8b-instant
MDL-42003,Moodle,Bug,Use observers instead of handlers in mod_forum,"Since role_assigned has been converted to a new event, we should use an observer there.",5,8,0.3,False,0,0,,[],"['The estimated story points are based on 5 similar past tickets, with a weighted average of 7.4.', 'Tickets MDL-39960 and MDL-41413 are similar in scope and complexity, with both having 8 story points.', 'Ticket MDL-45833 has a lower story point value of 5, but its similarity is lower, so it has less impact on the estimate.', 'Ticket MDL-40044 has a higher story point value of 13, but its similarity is also lower, so it has less impact on the estimate.']",rag+llm:llama-3.1-8b-instant
MESOS-3571,Apache Mesos,Task,Refactor registry_client,Refactor registry client component to:  - Make methods shorter for readability - Pull out structs not related to registry client into common namespace.,5,8,0.3,False,0,0,,[],"['The estimated story points of 8 are based on the weighted average of 5 similar tickets.', 'Tickets MULE-13598 and XD-3419 are the most similar, both with a similarity of 0.51 and 0.61 respectively, and both with 8 story points.', 'While MESOS-3994 has a lower similarity of 0.54, it still has a significant impact on the weighted average due to its 3 story points.', ""The current ticket's description is clear and concise, indicating a moderate level of complexity.""]",rag+llm:llama-3.1-8b-instant
TISTUD-7715,Appcelerator Studio,Bug,TiApp Editor doesn't update when you change <extensions>,"When you make a change to the XML under {{<extensions>}} that change is not reflected in the Overview tap, also not after saving it. You have to really close and re-open the tiapp.xml to see the change.    When you make a change to other tags like {{<version>}}, {{<publisher>}} etc the change is reflected immediately.",5,5,0.3,False,0,0,,[],"['This estimate is based on 5 similar past tickets with a weighted average of 4.6 story points.', 'Tickets TISTUD-8465 and TISTUD-6425 are similar in scope, with a story point count of 3, and a similarity score of 0.64 and 0.61 respectively.', 'Ticket TISTUD-9065 is a low-complexity ticket with a story point count of 1, but its similarity score of 0.58 suggests that it may not be directly comparable to the current ticket.', 'Ticket TISTUD-744 and TISTUD-7611 are high-complexity tickets with a story point count of 8, but their similarity scores of 0.59 and 0.58 respectively suggest that they may not be directly comparable to the current ticket.']",rag+llm:llama-3.1-8b-instant
CLI-842,Command-Line Interface,Improvement,Improve performance of appc -v command,"When the registry server is not reachable, or slow to respond, then {{appc -v}} command takes a long time to execute, and print package's version. Since it is just about printing the local package version, the availability of registry server shouldn't impact on {{appc -v}} command's performance.",5,13,0.3,True,4,13,Implement local version caching for appc -v command | Optimize appc -v command to use local cache | Test appc -v command with local cache | Refactor appc -v command to handle registry server errors,"[{""title"": ""Implement local version caching for appc -v command"", ""story_points"": 5, ""reasoning"": ""This subtask involves implementing a local cache for the package version, which will improve performance when the registry server is not reachable.""}, {""title"": ""Optimize appc -v command to use local cache"", ""story_points"": 4, ""reasoning"": ""This subtask involves modifying the appc -v command to use the local cache instead of querying the registry server.""}, {""title"": ""Test appc -v command with local cache"", ""story_points"": 2, ""reasoning"": ""This subtask involves testing the appc -v command with the local cache to ensure it works as expected.""}, {""title"": ""Refactor appc -v command to handle registry server errors"", ""story_points"": 2, ""reasoning"": ""This subtask involves refactoring the appc -v command to handle errors when the registry server is not reachable or slow to respond.""}]","['The estimate is based on a weighted average of 5 similar tickets, with a RAG-computed story point total of 13.', 'Similar tickets CLI-787 and DAEMON-2, both with a similarity of 0.49, have story point totals of 8 and 13 respectively, which informed the fixed estimate of 13.', 'The current ticket compares in scope to CLI-787, which also deals with a performance issue related to the registry server, but the current ticket is more focused on the appc -v command.']",rag+llm:llama-3.1-8b-instant
DM-3551,Lsstcorp Data management,Story,Attend SciPy 2015 tutorials,"Attend the tutorials at SciPy 2015 (July 6-7, 2015) in order to get hands-on experience with current scientific data analysis tools in the Python environment.    Planned attendance:   * Introduction to NumPy  * Building Python Data Applications with Blaze and Bokeh  * Efficient Python for High-Performance Parallel Computing  * Jupyter Advanced Topics Tutorial",5,13,0.36,True,4,13,Introduction to NumPy | Building Python Data Applications with Blaze and Bokeh | Efficient Python for High-Performance Parallel Computing | Jupyter Advanced Topics Tutorial,"[{""title"": ""Introduction to NumPy"", ""story_points"": 3, ""reasoning"": ""This subtask involves attending a single tutorial and requires basic understanding of NumPy.""}, {""title"": ""Building Python Data Applications with Blaze and Bokeh"", ""story_points"": 4, ""reasoning"": ""This subtask involves attending a tutorial that covers multiple tools and requires some prior knowledge of data analysis.""}, {""title"": ""Efficient Python for High-Performance Parallel Computing"", ""story_points"": 3, ""reasoning"": ""This subtask involves attending a tutorial that covers a specific topic and requires some prior knowledge of parallel computing.""}, {""title"": ""Jupyter Advanced Topics Tutorial"", ""story_points"": 3, ""reasoning"": ""This subtask involves attending a tutorial that covers advanced topics in Jupyter and requires some prior knowledge of Jupyter.""}]","['The estimate of 13 story points is based on the weighted average of 5 similar past tickets, with a high similarity to DM-3556 (8 SP) and DM-1906 (13 SP).', 'The current ticket compares in scope to DM-3556, which also involves attending a conference, but with a more focused agenda.', ""The ticket's description is clear and specific, indicating a moderate level of complexity.""]",rag+llm:llama-3.1-8b-instant
TISTUD-6548,Appcelerator Studio,Bug,Studio installer version on Mac displays 3.0 despite being 3.3.0,h5.Description  Studio displays version 3.0 for all installers of Titanium Studio and Appcelerator Studio. Tested back to Studio 2.1.2 and that also showed version 3.0.    h5.Steps To Reproduce  1. Download the installer for Studio  2. Click on the Studio executable    h5.Expected Result  Should show the correct version number    h5.Actual Result  Shows version 3.0    +Extra Information+  Checking the executable information (cmd + i) shows the copyright information in the version field. and the actual version is not shown anywhere.    Attached screenshots of the Studio executable version and the executable info window.    This is not a regression.,5,5,0.6,False,0,0,,[],"['The estimated story points of 5 are based on the weighted average of 5 similar past tickets, with a similarity score of 0.75 for TISTUD-7698, which also had a story point estimate of 5.', 'The current ticket is similar in scope to TISTUD-7698, as it also involves a discrepancy in the displayed version number of Studio.', 'However, the current ticket is less complex than TISTUD-7172, which also had a story point estimate of 5, but involved a more significant change in the Studio GUI.']",rag+llm:llama-3.1-8b-instant
DM-3645,Lsstcorp Data management,Story,Support the design of Firefly core system using React and FLUX,Working with Loi on the design of Firefly core system based React and FLUX frameowork,5,13,0.4,True,2,13,Design Firefly core system architecture | Collaborate with Loi on design,"[{""title"": ""Design Firefly core system architecture"", ""story_points"": 8, ""reasoning"": ""This subtask involves designing the architecture of the Firefly core system, which is a key component of the overall system.""}, {""title"": ""Collaborate with Loi on design"", ""story_points"": 5, ""reasoning"": ""This subtask involves working with Loi to ensure that the design of the Firefly core system meets the requirements and expectations of the project.""}]","['This estimate is based on the weighted average of 5 similar past tickets, with a RAG-computed story point value of 13.', 'The most similar ticket, DM-3634, had a story point value of 13 and a similarity score of 0.85, indicating a high degree of similarity in scope.', 'The current ticket has a similar description and scope to DM-3634, with the same goal of supporting the design of Firefly core system using React and FLUX.']",rag+llm:llama-3.1-8b-instant
XD-2324,Spring XD,Story,Add Partitioned Job Integration Tests Using Other Bus Implementations,"{{JobCommandTests}} in xd-shell only uses a {{LocalMessageBus}} so the problem in XD-2323 was not discovered until a manual integration test was executed.  At a minimum, {{JobCommandTests.testLaunchPartitionedJob()}} should be run with all bus implementations.",8,5,0.41,False,0,0,,[],"['The estimate of 5 story points is based on the weighted average of 5 similar past tickets.', 'Tickets XD-560 and XD-2908 are the most similar, with similarities of 0.59 and 0.55 respectively, and both have story points of 3 and 5 respectively.', 'The current ticket is less complex than XD-2908, which had a similar description of introducing a pause to wait for resources to be populated, but it does not require the same level of complexity.']",rag+llm:llama-3.1-8b-instant
